"player_name","team","gp","min_mpg","orpm","orpm_percentile","drpm","drpm_percentile","rpm","rpm_percentile","wins","wins_percentile","wins_value","wins_value_percentile","salary","salary_percentile","salary_surplus","salary_surplus_percentile","surplus","value"
"Al Horford, PF",PHI,60,30.8,-1.32,0.8648648649,0.98,0.1103603604,-0.34,0.454954955,0.85,0.3040540541,2310892.304,0.3040540541,28000000,0.04504504505,22463276.84,0.04504504505,-20152384.53,0.972972973
"Tobias Harris, SF",PHI,65,34.5,-0.75,0.6283783784,1.13,0.07432432432,0.38,0.2635135135,2.09,0.1351351351,5682076.371,0.1351351351,32742000,0.01801801802,26267593.22,0.01801801802,-20585516.85,0.9752252252
"Kyrie Irving, PG",BKN,20,32.9,3.8,0.01801801802,-1.09,0.8761261261,2.71,0.03153153153,1.72,0.1711711712,4676158.545,0.1711711712,31742000,0.03153153153,25465333.33,0.03153153153,-20789174.79,0.9774774775
"Gordon Hayward, SF",BOS,45,33.4,1,0.1509009009,-0.12,0.4481981982,0.87,0.1599099099,1.94,0.1554054054,5274271.847,0.1554054054,32700690,0.02702702703,26234451.86,0.02702702703,-20960180.02,0.9797297297
"Kevin Love, PF",CLE,56,31.8,0,0.3468468468,-0.4,0.5878378378,-0.41,0.481981982,0.73,0.3355855856,1984648.685,0.3355855856,28942830,0.04279279279,23219671.53,0.04279279279,-21235022.84,0.981981982
"Otto Porter Jr., SF",CHI,14,23.6,-0.08,0.3963963964,0.07,0.3626126126,-0.01,0.3671171171,0.23,0.5202702703,625300.2705,0.5202702703,27250575,0.06981981982,21862043.22,0.06981981982,-21236742.95,0.9842342342
"Nicolas Batum, SG",CHA,22,23,-1.22,0.8243243243,-0.81,0.8108108108,-2.02,0.9121621622,-0.3,0.8445945946,-815609.0485,0.8445945946,25565217,0.09234234234,20509948.1,0.09234234234,-21325557.15,0.9864864865
"Paul Millsap, PF",DEN,44,24.4,-1,0.7252252252,1.35,0.05855855856,0.34,0.2837837838,0.95,0.2927927928,2582761.987,0.2927927928,30350000,0.03828828829,24348587.57,0.03828828829,-21765825.58,0.9887387387
"Andre Drummond, C",CLE/DET,57,33,-1.24,0.8333333333,-0.01,0.4031531532,-1.24,0.7184684685,-0.26,0.8310810811,-706861.1754,0.8310810811,27093019,0.07207207207,21735642.36,0.07207207207,-22442503.54,0.990990991
"DeMar DeRozan, SF",SA,61,34.3,0.01,0.3423423423,-1.44,0.9211711712,-1.42,0.7792792793,-0.55,0.9031531532,-1495283.256,0.9031531532,27739975,0.04954954955,22254669.21,0.04954954955,-23749952.46,0.9932432432
"Mike Conley, PG",UTAH,41,28.6,-0.48,0.5135135135,-0.14,0.4527027027,-0.62,0.5337837838,0.32,0.4707207207,869982.9851,0.4707207207,32511624,0.02927927928,26082771.8,0.02927927928,-25212788.81,0.9954954955
"Blake Griffin, PF",DET,18,28.4,1.05,0.1486486486,-0.53,0.6846846847,0.53,0.2297297297,0.49,0.4099099099,1332161.446,0.4099099099,34449964,0.01576576577,27637824.23,0.01576576577,-26305662.78,0.9977477477
"Stephen Curry, PG",GS,5,27.8,4.48,0.009009009009,-0.87,0.8265765766,3.62,0.01351351351,0.46,0.4234234234,1250600.541,0.4234234234,40231758,0.002252252252,32276325.63,0.002252252252,-31025725.09,1
